Ticker,Name,Sector,Country,Exchange,Market Cap,Last Price,Total Return (YTD),Total Return (6M),Total Return (1Y),Total Return (3Y),Total Return (5Y),Total Return (10Y),CAGR Total Return (3Y),CAGR Total Return (5Y),CAGR Total Return (10Y),SMA (100D),SMA (150D),SMA (200D),SMA (250D),SMA (300D),Volatility (1Y),Volatility (6M),Buyback Yield (LTM),Div Yield (TTM),Total Revenues/CAGR (1Y FY),Total Revenues/CAGR (2Y FY),Total Revenues/CAGR (3Y FY),Total Revenues/CAGR (5Y FY),Total Revenues/CAGR (7Y FY),Total Revenues/CAGR (10Y FY),EBIT/CAGR (1Y FY),EBIT/CAGR (2Y FY),EBIT/CAGR (3Y FY),EBIT/CAGR (5Y FY),EBIT/CAGR (7Y FY),EBIT/CAGR (10Y FY),Gross Profit/CAGR (1Y FY),Gross Profit/CAGR (2Y FY),Gross Profit/CAGR (3Y FY),Gross Profit/CAGR (5Y FY),Gross Profit/CAGR (7Y FY),Gross Profit/CAGR (10Y FY),Net Income/CAGR (1Y FY),Net Income/CAGR (2Y FY),Net Income/CAGR (3Y FY),Net Income/CAGR (5Y FY),Net Income/CAGR (7Y FY),Net Income/CAGR (10Y FY),Total Equity/CAGR (1Y FY),Total Equity/CAGR (2Y FY),Total Equity/CAGR (3Y FY),Total Equity/CAGR (5Y FY),Total Equity/CAGR (7Y FY),Total Equity/CAGR (10Y FY),Tangible Book Value/CAGR (1Y FY),Tangible Book Value/CAGR (2Y FY),Tangible Book Value/CAGR (3Y FY),Tangible Book Value/CAGR (5Y FY),Tangible Book Value/CAGR (7Y FY),Tangible Book Value/CAGR (10Y FY)
AGR,Avangrid Inc.,Utilities,United States,NYSE,17765.38,45.95,-6.10,-6.59,-7.91,0.28,26.63,,0.09,4.83,,45.87,46.54,47.70,48.79,49.38,20.42,21.86,-22.33,3.83,10.35,4.91,2.50,2.99,6.14,7.79,10.05,-2.88,-3.84,-5.54,-0.19,5.25,4.61,1.32,0.26,0.49,4.89,3.60,21.69,2.95,6.40,2.27,7.58,9.66,,,,,,,32.91,15.43,10.36,6.31,5.84,20.50
AGS,PlayAGS Inc.,Consumer Discretionary,United States,NYSE,195.18,5.26,-22.53,-21.96,-39.40,-74.30,,,-36.37,,,6.35,6.62,6.99,7.15,7.57,57.87,63.60,0.07,,55.50,-7.68,-3.09,9.26,20.08,15.85,-155.08,-14.33,-12.90,10.26,49.42,33.72,66.02,-5.09,-1.53,8.04,19.58,16.58,-73.56,38.59,2.69,-22.62,-3.22,11.48,,,,,,,-3.78,2.61,6.09,-2.88,19.55,18.10
AGTI,Agiliti Inc.,Health Care,United States,NYSE,2837.91,21.37,-7.73,5.32,2.54,70.96,,,19.21,,,19.57,19.73,20.27,20.23,20.15,48.84,48.59,-14.25,,34.32,30.16,22.48,,,,191.90,178.24,24.60,,,,48.29,49.78,29.09,,,,-206.80,-17.50,-9.02,,,,,,,,,,14.53,8.86,27.73,,,
AGX,Argan Inc.,Industrials,United States,NYSE,519.68,36.59,-4.17,-5.56,-17.89,1.17,-29.58,261.42,0.39,-6.76,13.69,38.69,38.65,39.86,40.92,42.15,25.23,26.50,9.04,2.73,29.87,45.99,1.85,-5.48,4.15,13.64,127.62,1.43,7.89,-14.43,-2.84,15.97,62.27,209.08,7.16,-7.53,2.24,15.50,60.35,-5.35,-9.76,-11.47,3.31,15.22,,,,,,,2.22,-1.86,-6.03,3.49,8.64,13.91
AHH,Armada Hoffler Properties Inc.,Real Estate,United States,NYSE,1135.91,12.86,-13.39,-11.94,3.21,-12.38,29.13,,-4.30,5.24,,13.91,14.09,14.08,13.90,13.82,25.51,25.15,-12.30,5.21,-25.95,5.04,13.62,1.91,7.79,8.12,0.03,5.77,13.08,9.74,10.50,6.03,9.47,9.79,16.28,12.14,15.44,12.10,-24.90,-4.60,8.37,-4.85,16.12,25.46,,,,,,,9.62,7.93,9.37,24.14,69.74,24.03
AHT,Ashford Hospitality Trust Inc.,Real Estate,United States,NYSE,252.26,7.05,-26.56,-32.60,-70.99,-97.14,-98.55,-97.65,-69.36,-57.04,-31.23,7.41,8.13,9.54,10.73,15.72,85.47,91.69,-207.40,,58.50,-26.76,-17.42,-11.54,0.13,-0.83,-62.31,2.98,3.08,-5.35,7.08,1.61,-319.17,-47.15,-33.74,-23.09,-10.54,-8.57,-50.91,53.29,28.12,41.98,35.77,62.27,,,,,,,-98.76,-88.54,-80.05,-66.07,-51.17,-43.00
AI,C3.ai Inc.,Information Technology,United States,NYSE,2118.13,19.94,-36.19,-33.40,-65.91,,,,,,,19.53,22.73,28.29,32.64,37.22,73.99,86.27,-0.27,,37.96,27.02,40.26,,,,225.47,65.62,75.89,,,,36.30,26.64,45.62,,,,244.85,66.38,79.25,,,,,,,,,,-6.76,132.25,81.25,,,
AIF,Apollo Tactical Income Fund Inc.,,,NYSE,179.35,12.40,-15.97,-16.56,-13.66,4.64,12.12,,1.52,2.31,,13.56,14.18,14.59,14.79,14.88,11.56,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIG,American International Group Inc.,Financials,United States,NYSE,40774.12,51.47,-8.42,-14.27,17.45,2.47,-6.51,99.05,0.82,-1.34,7.12,58.53,58.29,58.09,56.80,55.68,32.73,36.33,8.89,2.49,20.10,2.52,3.03,0.33,-2.82,-2.18,308.26,28.19,73.73,113.65,-1.05,9.95,82.57,13.66,20.95,13.12,-3.26,9.89,-257.94,67.45,1060.93,61.71,3.20,-7.57,,,,,,,-0.60,0.24,5.59,-3.95,-7.50,-4.82
AIN,Albany International Corp.,Industrials,United States,NYSE,2499.21,79.34,-9.86,-10.80,-7.53,0.26,55.21,386.21,0.09,9.18,17.11,82.88,84.00,83.62,82.82,83.64,30.76,30.50,2.66,1.05,3.18,-6.11,-1.84,3.57,3.20,1.67,5.50,-4.12,6.18,12.31,11.18,7.88,1.97,-2.46,2.66,4.66,3.79,1.88,20.17,-5.40,12.64,17.57,16.14,12.99,,,,,,,12.23,18.50,18.56,18.39,5.87,6.76
AIO,Virtus Artificial Intelligence & Technology Opportunities Fund,,,NYSE,575.86,16.77,-28.73,-29.19,-25.08,,,,,,,19.33,21.13,22.71,23.64,24.22,27.46,35.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIR,AAR Corp.,Industrials,United States,NYSE,1470.79,42.25,8.25,1.39,14.97,13.21,22.07,237.35,4.22,4.06,12.91,45.96,43.64,41.48,40.03,39.98,35.20,35.75,1.02,,-20.26,-10.26,-1.86,1.61,-0.48,-0.88,-16.14,-32.63,-19.14,-9.75,-13.29,-10.00,-15.55,-15.26,-6.97,0.32,-2.80,-2.73,713.64,118.48,31.90,-5.58,-9.66,-6.46,,,,,,,6.28,4.21,1.95,3.44,5.72,2.35
AIRC,Apartment Income REIT Corp.,Real Estate,United States,NYSE,7037.67,41.34,-22.94,-20.93,-13.09,,,,,,,48.14,49.79,50.22,50.35,49.83,24.01,25.34,-5.27,4.31,2.88,-1.99,-4.10,-5.35,-3.54,-1.46,263.46,-7.90,-15.27,-15.45,-12.15,-0.97,0.35,-3.72,-5.17,-5.29,-2.70,0.02,-529.88,-2.83,-12.42,0.79,5.42,22.87,,,,,,,39.77,1.78,5.55,1.92,8.70,26.86
AIT,Applied Industrial Technologies Inc.,Industrials,United States,NYSE,3589.53,93.37,-8.46,-7.20,8.55,62.43,71.81,216.17,17.51,11.41,12.18,100.37,100.23,99.67,97.25,96.88,30.79,32.86,1.73,1.44,-0.30,-3.47,1.73,5.13,3.99,3.87,16.56,-0.56,4.74,10.08,6.78,5.70,0.55,-3.26,2.17,5.81,4.63,4.40,502.10,0.26,0.73,37.38,3.62,4.11,,,,,,,-330.56,-16.71,-29.74,-18.86,-20.12,-14.92
AIU,Meta Data Limited,Consumer Discretionary,China,NYSE,20.46,1.40,-63.16,-80.70,-94.46,-99.30,,,-80.79,,,1.79,3.61,7.43,15.86,26.41,152.04,124.78,-5.73,,-0.45,-7.42,6.14,17.50,,,655.30,246.21,128.56,63.55,,,4.77,-16.82,-2.84,10.73,,,583.39,350.85,172.70,92.36,,,,,,,,,240.88,552.83,104.64,21.24,,
AIV,Apartment Investment and Management Company,Real Estate,United States,NYSE,1010.76,6.62,-14.25,-8.94,-4.47,,,,,,,6.63,6.85,7.02,6.98,7.00,33.34,34.83,0.13,,12.18,8.68,8.67,-29.71,-22.14,,-734.66,-4.24,-15.62,-43.14,-33.83,,13.72,8.86,9.06,-30.56,-22.30,,17.24,340.92,22.15,-57.58,-43.18,,,,,,,,0.97,-0.26,-30.98,-21.13,-10.02,
AIZ,Assurant Inc.,Financials,United States,NYSE,9469.76,175.09,13.23,11.18,15.28,67.60,84.24,515.39,18.75,12.98,19.90,177.79,169.86,167.64,166.57,165.23,20.59,23.51,10.93,1.54,6.24,4.07,8.39,6.31,-0.27,2.10,31.88,22.33,26.04,0.02,1.93,1.81,24.50,16.09,14.81,-2.62,-6.11,-3.08,210.64,89.39,76.17,19.41,16.51,9.80,,,,,,,-17.43,-10.84,0.52,-6.19,-8.05,-5.64
AIZN,Assurant Inc.,Financials,United States,NYSE,9469.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJG,Arthur J. Gallagher & Co.,Financials,United States,NYSE,35030.94,166.76,-1.08,1.49,21.66,93.27,216.89,506.28,24.51,25.90,19.72,164.08,163.49,162.62,158.56,156.12,23.84,28.47,-4.44,1.19,17.59,7.55,5.92,7.75,8.31,14.16,23.10,44.74,35.35,22.71,18.18,16.58,17.20,15.60,16.33,13.19,11.34,13.80,10.75,16.44,12.70,17.97,16.93,20.19,,,,,,,75.67,21.58,29.35,17.98,10.87,24.14
AJRD,Aerojet Rocketdyne Holdings Inc.,Industrials,United States,NYSE,3280.99,40.86,-12.62,-8.04,-14.27,-1.94,108.10,597.60,-0.65,15.76,21.41,39.81,40.82,41.48,42.07,43.07,32.19,40.28,0.07,,5.56,5.08,4.89,4.43,,,14.10,6.74,12.45,20.21,,,4.44,2.68,3.83,6.44,,,4.36,0.95,1.53,51.51,,,,,,,,,1135.16,-2.83,21.46,9.12,,
AJX,Great Ajax Corp.,Real Estate,United States,NYSE,225.81,9.74,-21.42,-22.78,-15.82,-8.72,7.29,,-2.99,1.41,,10.44,11.26,11.92,12.22,12.29,29.75,36.10,-0.24,10.99,22.85,9.40,10.19,10.47,41.16,,,,,,,,29.48,16.04,16.28,12.68,40.71,,46.88,9.82,13.88,8.50,41.23,,,,,,,,3.22,3.05,8.30,7.01,13.06,
AJXA,Great Ajax Corp.,Real Estate,United States,NYSE,225.81,24.52,,,,,,,,,,,,,,,,,,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKA,a.k.a. Brands Holding Corp.,Consumer Discretionary,United States,NYSE,397.52,3.09,-66.59,-63.56,,,,,,,,4.28,5.67,,,,78.05,85.30,-24.37,,160.37,134.26,,,,,66.63,234.71,,,,,155.99,140.67,,,,,-141.64,106.91,,,,,,,,,,,-191.51,8.11,,,,
AKR,Acadia Realty Trust,Real Estate,United States,NYSE,1537.02,15.69,-26.73,-27.92,-22.86,-37.94,-32.96,-5.95,-14.68,-7.67,-0.61,19.83,20.21,20.62,20.70,20.87,31.83,32.38,-11.78,4.21,19.56,0.28,3.15,8.94,0.33,11.58,-215.02,-16.50,-3.29,6.39,-19.37,2.64,31.64,-2.18,1.35,6.66,-2.81,10.55,-362.34,-33.79,-9.18,-20.20,-14.60,-7.54,,,,,,,5.38,-0.45,1.69,-0.85,4.90,14.73
AL,Air Lease Corporation,Industrials,United States,NYSE,3722.62,33.58,-23.36,-26.61,-16.11,-12.82,-4.50,93.56,-4.46,-0.92,6.82,38.85,40.12,40.80,40.79,41.50,44.65,49.03,3.00,2.13,3.62,1.76,7.53,8.03,10.31,20.02,-6.01,-5.07,2.36,4.00,7.99,22.32,-2.34,-4.21,3.18,4.53,7.78,18.31,-15.42,-13.76,-5.10,3.09,7.93,23.42,,,,,,,15.42,11.64,13.39,15.69,14.17,12.41
ALB,Albemarle Corporation,Materials,United States,NYSE,24117.02,205.93,-11.59,-12.43,23.49,205.19,100.36,299.41,44.95,14.88,14.83,214.18,220.00,226.65,224.93,215.05,51.23,61.22,-0.02,0.76,6.36,-3.71,-0.47,4.45,4.50,1.50,-3.36,-16.27,-11.92,-0.78,6.71,-0.07,1.17,-10.48,-6.53,0.77,3.91,0.53,-67.09,-51.84,-43.71,-28.10,-1.07,-10.90,,,,,,,65.01,36.40,31.59,14.37,19.44,12.09
ALCC,AltC Acquisition Corp.,Financials,United States,NYSE,619.68,9.69,-1.62,-1.92,-2.91,,,,,,,9.71,9.75,9.78,,,7.14,4.95,-89.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALE,ALLETE Inc.,Utilities,United States,NYSE,3281.47,58.07,-10.56,-12.40,-11.59,-24.56,-3.11,100.47,-8.95,-0.63,7.19,61.98,62.74,62.49,63.69,64.67,22.21,23.27,-2.08,4.41,21.39,6.96,-1.80,1.16,3.22,4.34,-1.32,-8.38,-8.25,-5.97,-2.57,0.48,6.76,2.09,-0.67,-0.12,2.95,6.55,-2.87,-4.52,-0.95,1.73,4.44,6.08,,,,,,,5.16,3.98,7.68,7.52,6.00,8.38
ALEX,Alexander & Baldwin Inc.,Real Estate,United States,NYSE,1291.53,17.77,-27.83,-25.79,3.02,-16.79,-26.26,-7.92,-5.93,-5.90,-0.82,21.20,22.01,22.53,22.11,21.56,28.54,26.69,0.22,4.22,27.51,-5.09,-14.74,-0.49,-2.03,5.45,202.76,52.81,-23.18,3.90,1.61,17.17,83.66,19.70,-17.90,0.64,1.19,10.90,532.14,-1.38,-21.07,28.26,-7.57,4.18,,,,,,,-1.57,-1.23,-2.24,-1.08,-0.56,3.40
ALG,Alamo Group Inc.,Industrials,United States,NYSE,1394.73,116.63,-20.56,-25.25,-19.22,23.26,27.83,283.08,7.21,5.02,14.35,128.95,134.79,138.30,140.13,142.30,26.41,26.87,0.07,0.55,14.68,9.19,9.77,9.57,6.85,8.26,17.43,9.90,4.97,11.58,8.01,10.59,12.05,10.60,9.31,10.28,8.27,9.49,38.82,12.77,2.98,14.91,10.01,9.40,,,,,,,29.63,39.02,-5.19,4.00,6.56,2.91
ALIT,Alight Inc.,Industrials,United States,NYSE,4012.11,7.41,-31.45,-24.31,-17.67,-22.81,,,-6.79,,,8.69,9.16,9.65,9.82,,48.34,54.03,-34.76,,,,,,,,,,,,,,,,,,,,-112.34,,,,,,,,,,,,-73459.99,,,,,
ALK,Alaska Air Group Inc.,Industrials,United States,NYSE,5155.89,40.89,-21.52,-26.80,-29.23,-35.73,-53.96,139.57,-13.68,-14.35,9.12,50.26,51.23,52.49,53.40,55.39,41.48,45.82,,,73.19,-16.13,-9.25,0.83,2.02,3.64,-84.98,-51.01,-31.31,-28.86,-16.51,-6.77,-238.09,-37.00,-23.40,-17.55,-8.67,-2.68,-136.10,-21.16,3.03,-9.72,-3.31,6.91,,,,,,,87.31,-11.94,1.48,15.52,-2.69,4.11
ALL,The Allstate Corporation,Financials,United States,NYSE,35987.02,130.87,12.74,5.31,3.04,34.53,63.53,362.23,10.37,10.32,16.52,130.18,126.15,125.18,126.63,127.66,23.66,25.89,9.25,2.54,20.71,10.35,8.31,6.23,5.30,4.47,-15.89,8.78,32.32,17.89,6.01,17.65,0.63,9.85,14.99,11.67,6.50,10.57,-71.32,-42.56,-9.54,-3.16,-7.92,7.35,,,,,,,-28.07,-6.06,4.25,0.76,-0.80,0.70
ALLE,Allegion plc,Industrials,Ireland,NYSE,8652.30,98.54,-25.02,-21.58,-27.40,-7.14,28.19,,-2.43,5.08,,110.08,115.41,119.55,123.52,126.02,25.94,28.57,3.69,1.56,5.42,0.23,1.63,5.08,4.42,3.56,-1.08,-2.35,-0.11,4.95,5.73,4.19,2.21,-1.91,0.84,4.01,4.45,4.05,53.67,9.64,3.56,16.09,15.59,8.28,,,,,,,3.25,-11.39,-14.19,-12.52,-3.12,-2.37
ALLG,Allego N.V.,Consumer Discretionary,Netherlands,NYSE,1060.70,3.97,-59.78,-59.86,-59.32,,,,,,,9.57,9.68,9.74,9.76,9.77,151.65,216.15,,,95.01,82.80,,,,,969.24,188.77,,,,,89.31,126.39,,,,,639.02,172.33,,,,,,,,,,,9.30,41.32,,,,
ALLY,Ally Financial Inc.,Financials,United States,NYSE,11222.62,34.74,-26.03,-29.44,-27.31,19.71,87.78,,6.17,13.41,,41.51,43.82,45.56,46.81,47.76,39.32,45.53,21.02,3.17,39.85,16.59,13.62,6.63,,,,,,,,,,,,,,,182.03,33.58,34.31,23.46,,,15.96,8.75,8.72,5.07,1.47,-1.22,-3.74,-0.64,2.03,1.05,-0.38,1.54
ALP,Angostura Holdings Limited,Consumer Staples,Trinidad & Tobago,TTSE,716.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALSN,Allison Transmission Holdings Inc.,Industrials,United States,NYSE,3677.78,37.89,5.36,0.73,-2.28,-12.26,8.24,145.17,-4.26,1.59,9.37,38.71,38.26,37.55,37.68,38.39,28.51,29.95,13.57,2.11,15.43,-5.64,-3.98,5.48,1.75,1.05,21.07,-13.45,-10.35,8.45,3.63,4.68,14.16,-9.37,-6.97,5.79,2.31,1.84,47.83,-14.46,-11.56,15.50,9.88,15.68,,,,,,,3.35,0.97,-0.01,2.23,1.91,-2.38
ALTG,Alta Equipment Group Inc.,Industrials,United States,NYSE,299.23,9.22,-37.02,-37.11,-30.42,-5.44,,,-1.84,,,11.35,12.26,12.90,12.90,13.04,41.03,43.72,-1.34,,38.83,47.51,43.20,,,,-322.22,24.03,4.44,,,,46.57,43.77,41.87,,,,-13.33,-23.35,140.25,,,,,,,,,,-53.53,19.14,122.25,,,
ALX,Alexander's Inc.,Real Estate,United States,NYSE,1172.99,229.67,-8.58,-11.95,-7.15,-26.22,-27.25,14.30,-9.62,-6.15,1.34,244.76,249.97,255.42,257.86,260.44,22.05,22.45,,7.84,3.52,-4.57,-3.98,-1.90,0.38,1.07,5.72,-12.49,-8.85,-6.29,-3.35,-2.37,3.90,-8.23,-6.12,-4.48,-1.83,-1.20,216.96,48.75,59.36,8.98,10.07,5.29,,,,,,,24.29,-0.18,-3.95,-6.47,-4.49,-3.45
AM,Antero Midstream Corporation,Energy,United States,NYSE,4454.25,9.31,0.60,-4.62,-1.54,23.36,-26.44,,7.23,-5.95,,10.27,10.14,10.28,10.15,10.12,34.76,39.14,0.11,9.67,-0.26,6.79,,124.62,,,0.91,22.22,134.30,103.58,,,0.71,11.43,,116.81,,,-370.65,-3.37,70.75,102.62,,,,,,,,,-6.15,-6.77,211.18,146.25,,
AMAM,Ambrx Biopharma Inc.,Health Care,United States,NYSE,114.22,2.96,-67.22,-61.51,-86.45,,,,,,,4.00,5.05,6.89,9.17,,71.10,69.24,-130.21,,-45.47,-14.97,,,,,387.31,68.64,,,,,-45.47,-14.97,,,,,311.53,84.21,,,,,,,,,,,-187.37,463.16,,,,
AMBC,Ambac Financial Group Inc.,Financials,United States,NYSE,528.77,11.74,-26.85,-25.93,-22.15,-32.99,-32.37,42590.91,-12.47,-7.51,83.09,10.47,12.05,12.96,13.20,13.59,50.59,65.02,0.57,,45.10,-21.69,-24.01,-16.65,-12.83,-8.71,-157.66,61.62,-36.96,-14.16,-23.98,-21.54,-530.56,-5.75,-24.84,-11.27,-16.83,-14.38,-96.11,-71.95,-54.96,-25.65,-38.02,-37.80,,,,,,,0.80,-22.54,-10.30,-3.47,2.60,-16.48
AMBP,Ardagh Metal Packaging S.A.,Materials,Luxembourg,NYSE,3680.18,6.10,-30.21,-27.23,-37.17,,,,,,,7.26,7.85,8.33,8.82,9.06,40.87,49.50,-25.13,3.28,17.50,10.12,6.70,,,,39.21,22.96,11.49,,,,16.40,11.89,6.82,,,,-289.19,129.13,40.95,,,,,,,,,,-25.05,-15.45,-11.11,,,
AMC,AMC Entertainment Holdings Inc.,Communication Services,United States,NYSE,7576.59,14.66,-46.10,-36.23,-69.42,73.41,-15.65,,20.10,-3.34,,15.76,18.11,23.24,26.48,28.10,109.71,119.92,-15.15,,103.47,-32.03,-22.64,-4.82,-0.91,,-46.44,89.04,39.43,24.66,23.74,,-85.06,-62.05,-49.50,-26.82,-16.56,,-72.35,191.75,125.89,62.59,53.20,,,,,,,,-21.78,7.09,5.02,13.73,23.09,
AMCR,Amcor plc,Materials,Switzerland,NYSE,18577.34,12.44,5.61,4.65,13.54,23.38,,,7.24,,,12.06,11.99,11.98,11.99,11.97,23.44,28.72,2.67,3.84,3.15,16.61,11.34,6.42,3.71,3.29,15.41,14.44,11.30,6.47,5.23,10.10,5.44,23.23,13.74,6.49,5.47,5.55,53.43,47.77,17.75,30.92,9.33,13.38,,,,,,,-8.02,15.90,12.37,13.91,73.51,6.26
AME,AMETEK Inc.,Industrials,United States,NYSE,25942.74,112.35,-23.32,-20.81,-15.00,26.55,88.75,253.90,8.15,13.52,13.45,124.11,129.45,130.38,131.35,131.89,21.16,23.82,0.39,0.75,22.17,3.69,4.60,7.63,4.70,6.37,22.12,5.43,6.76,9.24,5.20,7.48,20.50,3.44,4.84,8.15,4.77,6.34,13.48,7.21,8.37,14.09,7.82,9.92,,,,,,,92.98,1.19,-0.73,6.01,8.19,8.95
AMG,Affiliated Managers Group Inc.,Financials,United States,NYSE,4627.86,119.66,-27.25,-27.03,-29.82,35.32,-27.49,13.32,10.59,-6.22,1.26,131.17,139.58,146.49,150.06,152.04,39.76,43.14,10.70,0.03,18.98,3.79,0.47,1.91,-0.57,3.53,47.80,13.73,5.54,5.46,1.45,6.17,19.37,2.62,-0.62,1.58,-1.15,3.31,179.77,500.27,32.42,3.65,3.86,13.12,,,,,,,100.88,44.42,56.69,29.87,0.51,1.74
AMH,American Homes 4 Rent,Real Estate,United States,NYSE,14320.17,35.83,-17.01,-12.56,-9.78,46.59,67.60,,13.57,10.86,,38.03,39.01,39.18,39.59,39.39,23.31,27.22,-8.86,1.56,11.20,7.32,6.72,8.21,18.44,151.26,17.45,7.39,6.51,12.11,107.79,124.38,12.52,7.37,6.51,7.64,20.35,158.81,34.71,15.79,20.43,95.07,21.62,116.39,,,,,,,4.78,6.79,5.08,7.90,8.88,110.52
AMK,AssetMark Financial Holdings Inc.,Financials,United States,NYSE,1326.90,18.03,-31.21,-29.38,-29.68,,,,,,,20.79,22.20,23.13,23.69,23.94,28.29,32.36,-0.01,,22.73,12.64,13.40,,,,163.01,25.35,-0.83,,,,45.01,16.75,10.62,,,,-428.61,681.80,-11.81,,,,,,,,,,33.14,5.29,-12.48,,,
AMN,AMN Healthcare Services Inc.,Health Care,United States,NYSE,5060.73,113.17,-7.49,-3.01,17.27,106.85,195.87,1704.94,27.36,24.18,33.50,100.86,103.81,105.18,105.37,103.20,45.36,49.50,4.78,,66.45,33.90,23.10,15.94,21.22,16.20,188.59,61.14,33.60,20.06,32.15,28.93,65.40,32.72,23.43,16.14,22.51,18.04,363.30,69.47,32.19,25.34,38.66,28.70,,,,,,,-59.85,-2.46,24.89,12.13,25.36,6.43
AMP,Ameriprise Financial Inc.,Financials,United States,NYSE,25995.71,236.53,-20.95,-25.32,-0.39,69.54,102.15,490.53,19.20,15.09,19.40,274.97,285.35,286.78,281.91,277.30,31.80,37.17,8.08,1.96,12.42,2.12,1.32,2.57,1.28,2.76,55.00,17.10,6.03,10.70,2.11,4.24,30.47,9.53,4.43,6.35,1.77,2.94,79.92,20.75,9.57,16.02,7.92,9.48,,,,,,,-19.54,-8.70,-17.68,-13.11,-12.79,-8.46
AMPI,Advanced Merger Partners Inc,Financials,United States,NYSE,351.47,9.78,0.66,0.10,0.41,,,,,,,9.76,9.75,9.74,,,5.78,2.89,,,,,,,,,28753.22,,,,,,,,,,,,-41494.87,,,,,,,,,,,,-67260.21,,,,,
AMPS,Altus Power Inc.,Utilities,United States,NYSE,1093.99,7.12,-31.87,-25.29,-26.97,,,,,,,6.98,7.64,8.26,8.59,8.79,57.26,76.54,-7.50,,58.58,38.49,,,,,46.87,21.43,,,,,62.20,37.29,,,,,-13.06,16.29,,,,,,,,,,,154.03,126.34,,,,
AMPY,Amplify Energy Corp.,Energy,United States,NYSE,240.31,6.27,101.61,81.74,60.77,,,,,,,6.66,5.61,5.11,4.81,4.62,89.57,76.52,0.06,,66.32,10.46,-0.39,3.39,-7.17,3.66,-92.43,62.87,-28.80,-40.18,-22.68,-10.49,215.36,20.07,-1.76,9.24,-9.64,2.00,-93.09,-4.55,-16.26,-43.15,-16.71,-14.23,,,,,,,92.20,-61.36,-46.21,-8.21,-34.76,-17.17
AMR,Alpha Metallurgical Resources Inc.,Materials,United States,NYSE,2197.80,117.45,92.88,87.80,406.68,135.83,72.53,,33.04,11.51,,136.56,111.73,97.70,85.29,74.33,74.65,84.23,0.86,0.32,59.48,6.23,3.60,19.74,5.17,,-492.57,261.73,15.48,60.66,56.08,,328.21,30.15,14.35,27.81,10.58,,-164.62,-4.45,-1.17,29.88,27.63,,,,,,,,322.42,-9.08,-16.81,56.77,,
AMRC,Ameresco Inc.,Industrials,United States,NYSE,2451.60,47.32,-41.90,-30.40,-23.95,219.95,561.82,277.05,47.25,45.84,14.17,59.46,61.75,65.64,65.86,64.36,64.75,77.49,-0.29,,17.77,18.42,15.59,13.30,10.79,5.26,34.21,37.33,18.09,27.60,33.10,6.74,22.82,17.06,9.89,11.39,10.17,5.49,30.35,25.92,22.87,42.40,31.46,7.75,,,,,,,44.55,30.29,25.53,21.92,16.53,13.55
AMRX,Amneal Pharmaceuticals Inc.,Health Care,United States,NYSE,999.65,3.30,-31.11,-28.73,-29.64,-51.04,,,-21.15,,,3.82,4.06,4.36,4.49,4.65,49.74,52.92,0.66,,5.08,13.46,7.98,15.51,15.03,,48.70,312.55,-8.84,-4.59,-0.41,,20.18,29.85,3.46,6.52,8.27,,-88.33,-82.87,-60.29,-44.80,-33.09,,,,,,,,-8.17,-5.59,-3.89,40.06,,
AMT,American Tower Corporation,Real Estate,United States,NYSE,118715.42,255.01,-11.83,-3.26,-6.31,29.38,111.45,333.33,8.95,16.13,15.77,246.29,252.10,256.99,263.06,262.70,25.62,30.10,-2.08,2.17,16.36,11.10,7.94,10.09,12.51,14.37,12.30,11.42,9.05,12.97,12.54,13.92,14.80,11.56,8.25,10.81,12.07,13.86,51.88,16.63,27.58,21.84,17.61,20.54,,,,,,,70.27,46.88,36.74,24.79,22.76,31.77
AMTD,AMTD IDEA Group,Financials,Hong Kong,NYSE,2841.70,1.20,-62.15,-63.30,-81.07,,,,,,,2.21,2.69,3.02,3.56,4.10,104.80,146.78,0.22,,26.25,8.50,24.70,,,,,,,,,,26.25,8.50,24.70,,,,7.31,14.13,37.70,,,,,,,,,,-40.69,-8.07,29.74,,,
AMWL,American Well Corporation,Health Care,United States,NYSE,1259.62,4.73,-21.69,-2.67,-61.26,,,,,,,3.82,4.31,5.36,6.45,7.53,70.82,83.86,-0.91,,3.07,30.32,30.42,,,,-17.77,41.54,51.30,,,,17.90,23.06,23.53,,,,-21.43,42.21,49.59,,,,,,,,,,-33.92,6.81,15.83,,,
AN,AutoNation Inc.,Consumer Discretionary,United States,NYSE,6637.35,113.80,-2.61,1.06,15.82,174.28,172.25,192.47,39.89,22.14,11.31,112.91,112.72,115.13,114.72,112.12,44.00,47.03,35.34,,26.75,10.06,6.47,3.64,4.41,6.45,93.59,54.56,37.25,18.04,12.93,12.72,38.19,18.57,13.39,8.37,7.48,7.95,259.80,74.67,51.35,26.11,18.49,17.17,,,,,,,-73.96,-39.24,-13.13,14.67,-0.16,-2.34
